sample_id,filepath,clean_caption,perturbation_type,model,raw_output,category
203488,/content/drive/MyDrive/VLM_Project_Data/val2017/000000203488.jpg,a parking meter and a tree,Diffusion Noise,BLIP-2,A parking meter,Ignored Perturbation
203488,/content/drive/MyDrive/VLM_Project_Data/val2017/000000203488.jpg,a parking meter and a tree,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a street corner. There is a parking meter on the sidewalk, and a fire hydrant is also visible in the scene. The photo appears to be a mix of colors and text",Acknowledged Perturbation
577735,/content/drive/MyDrive/VLM_Project_Data/val2017/000000577735.jpg,a vase of flowers,Diffusion Noise,BLIP-2,A vase of flowers,Ignored Perturbation
577735,/content/drive/MyDrive/VLM_Project_Data/val2017/000000577735.jpg,a vase of flowers,Diffusion Noise,LLaVA,"The image features a vase filled with beautiful white flowers, placed on a table. The vase is positioned in the center of the scene, and the flowers are spread out, creating a visually appealing arrangement. The table appears to be",Other/Irrelevant Description
200421,/content/drive/MyDrive/VLM_Project_Data/val2017/000000200421.jpg,a boy holding a tennis racket,Diffusion Noise,BLIP-2,a boy wearing a party hat,Other/Irrelevant Description
200421,/content/drive/MyDrive/VLM_Project_Data/val2017/000000200421.jpg,a boy holding a tennis racket,Diffusion Noise,LLaVA,"The image features a young boy wearing a birthday hat and a striped shirt. He is sitting in a car, possibly a limousine, and appears to be enjoying the celebration. The boy is the main focus of the",Other/Irrelevant Description
18380,/content/drive/MyDrive/VLM_Project_Data/val2017/000000018380.jpg,a family sitting around a table with food,Diffusion Noise,BLIP-2,This is a group of people sitting around a table eating dinner,Other/Irrelevant Description
18380,/content/drive/MyDrive/VLM_Project_Data/val2017/000000018380.jpg,a family sitting around a table with food,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a group of people sitting around a dining table. There are at least 12 people in the scene, with some sitting closer to the table and others further away. The table is filled",Acknowledged Perturbation
79031,/content/drive/MyDrive/VLM_Project_Data/val2017/000000079031.jpg,a surfer,Diffusion Noise,BLIP-2,A man is riding a surfboard in the ocean,Other/Irrelevant Description
79031,/content/drive/MyDrive/VLM_Project_Data/val2017/000000079031.jpg,a surfer,Diffusion Noise,LLaVA,"The image features a man wearing a wetsuit, standing on a surfboard and riding a wave. He appears to be skillfully navigating the water, possibly enjoying a surfing session. The man is the main focus",Other/Irrelevant Description
126216,/content/drive/MyDrive/VLM_Project_Data/val2017/000000126216.jpg,a group of elephants in a field,Diffusion Noise,BLIP-2,A herd of elephants in a forest,Other/Irrelevant Description
126216,/content/drive/MyDrive/VLM_Project_Data/val2017/000000126216.jpg,a group of elephants in a field,Diffusion Noise,LLaVA,"The image features a lush green field with a few trees scattered throughout the area. The trees are of varying sizes, and some are closer to the foreground, while others are further away. The field appears to be a mix of grass and trees",Other/Irrelevant Description
167159,/content/drive/MyDrive/VLM_Project_Data/val2017/000000167159.jpg,a doll laying on a bed,Diffusion Noise,BLIP-2,a woman in a white dress is standing in front of a red box,Other/Irrelevant Description
167159,/content/drive/MyDrive/VLM_Project_Data/val2017/000000167159.jpg,a doll laying on a bed,Diffusion Noise,LLaVA,"The image is a colorful, abstract art piece featuring a person's face. The face is prominently displayed in the center of the artwork, surrounded by a vibrant and lively color palette. The colors used in the",Other/Irrelevant Description
140076,/content/drive/MyDrive/VLM_Project_Data/val2017/000000140076.jpg,a dining room table and chairs,Diffusion Noise,BLIP-2,A dining room table with chairs and a painting on the wall,Ignored Perturbation
140076,/content/drive/MyDrive/VLM_Project_Data/val2017/000000140076.jpg,a dining room table and chairs,Diffusion Noise,LLaVA,"The image is a colorful, abstract painting of a room with a couch and a chair. The room appears to be a living room or a similar space. The couch is located in the middle of the room, while the chair is position",Other/Irrelevant Description
513567,/content/drive/MyDrive/VLM_Project_Data/val2017/000000513567.jpg,two women eating hot dogs,Diffusion Noise,BLIP-2,Two women eating hot dogs,Ignored Perturbation
513567,/content/drive/MyDrive/VLM_Project_Data/val2017/000000513567.jpg,two women eating hot dogs,Diffusion Noise,LLaVA,"The image features two women standing next to each other, both smiling and enjoying their time together. They are positioned in the center of the scene, with one woman slightly to the left of the other.

In the background, there",Other/Irrelevant Description
319534,/content/drive/MyDrive/VLM_Project_Data/val2017/000000319534.jpg,a man standing on a bus,Diffusion Noise,BLIP-2,A man is standing in front of a bus,Ignored Perturbation
319534,/content/drive/MyDrive/VLM_Project_Data/val2017/000000319534.jpg,a man standing on a bus,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man standing in the doorway of a bus. The man appears to be looking out the window, possibly enjoying the view or waiting for someone. The bus itself is visible in the background",Acknowledged Perturbation
393569,/content/drive/MyDrive/VLM_Project_Data/val2017/000000393569.jpg,a bathroom with a woman sitting on a bed,Diffusion Noise,BLIP-2,The image is a photograph of a person standing in front of a door,Other/Irrelevant Description
393569,/content/drive/MyDrive/VLM_Project_Data/val2017/000000393569.jpg,a bathroom with a woman sitting on a bed,Diffusion Noise,LLaVA,"The image is a blurry photo of a person standing in a room. The person appears to be in the corner of the room, possibly near a door. The room has a wooden appearance, and there is a chair located in the background.",Acknowledged Perturbation
16249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000016249.jpg,a man sitting on a bench,Diffusion Noise,BLIP-2,The image is a street scene with people sitting on benches and a man standing in front of a building,Other/Irrelevant Description
16249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000016249.jpg,a man sitting on a bench,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man and a woman sitting on a couch. The man is positioned on the left side of the couch, while the woman is on the right side. The couch is located",Acknowledged Perturbation
501368,/content/drive/MyDrive/VLM_Project_Data/val2017/000000501368.jpg,a woman with her hair in a towel,Diffusion Noise,BLIP-2,a woman in a blue dress is standing in front of a blue wall,Other/Irrelevant Description
501368,/content/drive/MyDrive/VLM_Project_Data/val2017/000000501368.jpg,a woman with her hair in a towel,Diffusion Noise,LLaVA,"The image features a house with a blue sky in the background. The house has a doorway, and there is a person standing in the doorway. The scene appears to be a bit blurry, possibly due to the camera's focus",Acknowledged Perturbation
344888,/content/drive/MyDrive/VLM_Project_Data/val2017/000000344888.jpg,two horses standing in a field,Diffusion Noise,BLIP-2,A horse is standing in a field,Ignored Perturbation
344888,/content/drive/MyDrive/VLM_Project_Data/val2017/000000344888.jpg,two horses standing in a field,Diffusion Noise,LLaVA,"The image features a grassy field with two horses standing in it. One horse is positioned closer to the left side of the field, while the other horse is located more towards the right side. The field appears to be a part of a larger",Other/Irrelevant Description
370478,/content/drive/MyDrive/VLM_Project_Data/val2017/000000370478.jpg,a room with a laptop and a suitcase,Diffusion Noise,BLIP-2,"The image is a photograph of a room with a desk, a chair, a table, and a suitcase",Other/Irrelevant Description
370478,/content/drive/MyDrive/VLM_Project_Data/val2017/000000370478.jpg,a room with a laptop and a suitcase,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a room with a chair and a desk. The chair is positioned near the desk, and there is a person sitting in the chair. The room also features a couch and",Acknowledged Perturbation
78032,/content/drive/MyDrive/VLM_Project_Data/val2017/000000078032.jpg,a park with a bench and a fence,Diffusion Noise,BLIP-2,A park bench with a fence around it,Ignored Perturbation
78032,/content/drive/MyDrive/VLM_Project_Data/val2017/000000078032.jpg,a park with a bench and a fence,Diffusion Noise,LLaVA,"The image features a large stadium with a dome-like structure. The stadium is filled with people, creating a lively atmosphere. There are several individuals scattered throughout the scene, some closer to the foreground and others further back.",Other/Irrelevant Description
356531,/content/drive/MyDrive/VLM_Project_Data/val2017/000000356531.jpg,a woman sitting at a table with a plate of food,Diffusion Noise,BLIP-2,A woman is holding a plate of food,Ignored Perturbation
356531,/content/drive/MyDrive/VLM_Project_Data/val2017/000000356531.jpg,a woman sitting at a table with a plate of food,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a woman. She is wearing a white shirt and appears to be in a kitchen setting. The woman is holding a spoon, possibly preparing a meal. The scene is filled",Acknowledged Perturbation
353051,/content/drive/MyDrive/VLM_Project_Data/val2017/000000353051.jpg,a woman with a green wig and red boots,Diffusion Noise,BLIP-2,A horse and a person,Other/Irrelevant Description
353051,/content/drive/MyDrive/VLM_Project_Data/val2017/000000353051.jpg,a woman with a green wig and red boots,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man and a horse. The man is wearing a blue helmet and is positioned in the center of the scene. The horse is standing to the right of the man, occupying",Acknowledged Perturbation
80273,/content/drive/MyDrive/VLM_Project_Data/val2017/000000080273.jpg,a person on a snowboard,Diffusion Noise,BLIP-2,A snowboarder is standing on a snowboard,Other/Irrelevant Description
80273,/content/drive/MyDrive/VLM_Project_Data/val2017/000000080273.jpg,a person on a snowboard,Diffusion Noise,LLaVA,"The image features a snowboarder wearing a black jacket, standing on a snowboard in the snow. The snowboarder appears to be the main focus of the scene, with the rest of the image being blurry. The snow",Acknowledged Perturbation
185802,/content/drive/MyDrive/VLM_Project_Data/val2017/000000185802.jpg,a banana sitting on a beach chair,Diffusion Noise,BLIP-2,This image is a photograph of a banana in a glass of water,Other/Irrelevant Description
185802,/content/drive/MyDrive/VLM_Project_Data/val2017/000000185802.jpg,a banana sitting on a beach chair,Diffusion Noise,LLaVA,"The image features a large, colorful sculpture of a chair, possibly made of metal or wood. The chair is positioned in the center of the scene, with its back facing the viewer. The chair appears to be a part of a",Other/Irrelevant Description
407614,/content/drive/MyDrive/VLM_Project_Data/val2017/000000407614.jpg,a kitchen with red arrows pointing to various items,Diffusion Noise,BLIP-2,A kitchen with a refrigerator and a stove,Other/Irrelevant Description
407614,/content/drive/MyDrive/VLM_Project_Data/val2017/000000407614.jpg,a kitchen with red arrows pointing to various items,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a building, possibly a house or a commercial building. The building is situated next to a street, and there is a person standing outside the building. The photo appears to be a mix of a",Acknowledged Perturbation
410456,/content/drive/MyDrive/VLM_Project_Data/val2017/000000410456.jpg,people on a beach with a bunch of red boxes around them,Diffusion Noise,BLIP-2,A group of people on a beach,Other/Irrelevant Description
410456,/content/drive/MyDrive/VLM_Project_Data/val2017/000000410456.jpg,people on a beach with a bunch of red boxes around them,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a group of people standing on a sandy beach. There are at least six people visible in the scene, with some of them wearing backpacks. The people are scattered across the beach",Acknowledged Perturbation
457262,/content/drive/MyDrive/VLM_Project_Data/val2017/000000457262.jpg,a banana with a coin next to it,Diffusion Noise,BLIP-2,This is a photograph of a banana with a quarter on top of it,Other/Irrelevant Description
457262,/content/drive/MyDrive/VLM_Project_Data/val2017/000000457262.jpg,a banana with a coin next to it,Diffusion Noise,LLaVA,"The image features a close-up of a dime, which is a small coin, placed next to a banana. The banana is positioned towards the left side of the dime, creating a visually interesting scene. The dime",Other/Irrelevant Description
472046,/content/drive/MyDrive/VLM_Project_Data/val2017/000000472046.jpg,a kitchen with a dining area and a living room,Diffusion Noise,BLIP-2,The image is a kitchen with a dining table and chairs in the foreground and a view of the ocean in the background,Other/Irrelevant Description
472046,/content/drive/MyDrive/VLM_Project_Data/val2017/000000472046.jpg,a kitchen with a dining area and a living room,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a building with a large window. The building appears to be a house, and the window is located in the middle of the building. The photo is somewhat distorted, making it difficult to",Acknowledged Perturbation
453302,/content/drive/MyDrive/VLM_Project_Data/val2017/000000453302.jpg,a kitchen,Diffusion Noise,BLIP-2,A kitchen with a microwave oven and a refrigerator,Other/Irrelevant Description
453302,/content/drive/MyDrive/VLM_Project_Data/val2017/000000453302.jpg,a kitchen,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a kitchen. The kitchen features a sink, a refrigerator, and a dining table. The sink is located near the center of the kitchen, while the refrigerator is",Acknowledged Perturbation
238410,/content/drive/MyDrive/VLM_Project_Data/val2017/000000238410.jpg,people sitting around a table with red lines,Diffusion Noise,BLIP-2,This image is a photograph of a group of people sitting in a park. The image is composed of a grid of red squares.,Other/Irrelevant Description
238410,/content/drive/MyDrive/VLM_Project_Data/val2017/000000238410.jpg,people sitting around a table with red lines,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a group of people sitting around a dining table. There are at least nine people visible in the scene, with some sitting closer to the table and others further away. The table is surrounded by",Acknowledged Perturbation
78420,/content/drive/MyDrive/VLM_Project_Data/val2017/000000078420.jpg,a cat laying on a couch next to a laptop,Diffusion Noise,BLIP-2,A cat is sitting on a laptop,Other/Irrelevant Description
78420,/content/drive/MyDrive/VLM_Project_Data/val2017/000000078420.jpg,a cat laying on a couch next to a laptop,Diffusion Noise,LLaVA,"The image features a laptop computer sitting on a desk. The laptop is open and ready for use. Next to the laptop, there is a cell phone placed on the desk. The desk appears to be a workspace, with a keyboard",Other/Irrelevant Description
432468,/content/drive/MyDrive/VLM_Project_Data/val2017/000000432468.jpg,a cat laying on top of a suitcase,Diffusion Noise,BLIP-2,a man is sitting in a chair,Other/Irrelevant Description
432468,/content/drive/MyDrive/VLM_Project_Data/val2017/000000432468.jpg,a cat laying on top of a suitcase,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a person's legs and feet. The legs are positioned in the center of the photo, with one leg slightly higher than the other. The feet are spread out, with one foot closer",Acknowledged Perturbation
301867,/content/drive/MyDrive/VLM_Project_Data/val2017/000000301867.jpg,three women,Diffusion Noise,BLIP-2,A group of people standing on a sidewalk,Other/Irrelevant Description
301867,/content/drive/MyDrive/VLM_Project_Data/val2017/000000301867.jpg,three women,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of three women standing together. They are all wearing bathing suits, and they are positioned in a way that they are all visible in the picture. The women are standing close to each",Acknowledged Perturbation
26564,/content/drive/MyDrive/VLM_Project_Data/val2017/000000026564.jpg,a computer desk,Diffusion Noise,BLIP-2,"A computer desk with a computer monitor, keyboard, mouse, and a laptop computer",Ignored Perturbation
26564,/content/drive/MyDrive/VLM_Project_Data/val2017/000000026564.jpg,a computer desk,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a computer desk. On the desk, there is a computer monitor, a keyboard, and a mouse. The monitor is positioned towards the center of the desk, while the",Acknowledged Perturbation
109976,/content/drive/MyDrive/VLM_Project_Data/val2017/000000109976.jpg,a kitchen with a microwave oven and a stove,Diffusion Noise,BLIP-2,"A kitchen with a stove, oven, refrigerator, and microwave",Ignored Perturbation
109976,/content/drive/MyDrive/VLM_Project_Data/val2017/000000109976.jpg,a kitchen with a microwave oven and a stove,Diffusion Noise,LLaVA,"The image is a close-up of a building, possibly a church, with a large cross on the top. The building is surrounded by a lush green field, giving it a serene and peaceful atmosphere. The image is in color,",Other/Irrelevant Description
235064,/content/drive/MyDrive/VLM_Project_Data/val2017/000000235064.jpg,a bear,Diffusion Noise,BLIP-2,A bear walking on a rock,Other/Irrelevant Description
235064,/content/drive/MyDrive/VLM_Project_Data/val2017/000000235064.jpg,a bear,Diffusion Noise,LLaVA,"The image features a large brown bear standing on a rocky surface. The bear is positioned in the center of the scene, with its body occupying a significant portion of the image. The bear appears to be walking or standing on the rocky",Other/Irrelevant Description
399296,/content/drive/MyDrive/VLM_Project_Data/val2017/000000399296.jpg,a grill with a red box around it,Diffusion Noise,BLIP-2,this is a picture of a person in a car,Other/Irrelevant Description
399296,/content/drive/MyDrive/VLM_Project_Data/val2017/000000399296.jpg,a grill with a red box around it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a person's head. The head is surrounded by a brightly colored background, which adds a vibrant and lively touch to the scene. The person's head is promin",Acknowledged Perturbation
562443,/content/drive/MyDrive/VLM_Project_Data/val2017/000000562443.jpg,two zebras,Diffusion Noise,BLIP-2,A zebra eating grass,Other/Irrelevant Description
562443,/content/drive/MyDrive/VLM_Project_Data/val2017/000000562443.jpg,two zebras,Diffusion Noise,LLaVA,"The image features a group of zebras standing in a grassy field. There are at least five zebras in the scene, with some of them standing closer to the foreground and others further back. The zebras are spread out",Ignored Perturbation
512657,/content/drive/MyDrive/VLM_Project_Data/val2017/000000512657.jpg,a woman playing a video game,Diffusion Noise,BLIP-2,The image is a person playing a video game,Ignored Perturbation
512657,/content/drive/MyDrive/VLM_Project_Data/val2017/000000512657.jpg,a woman playing a video game,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man and a woman standing next to each other. The man is wearing a black shirt, while the woman is wearing a black and white outfit. They appear to be engaged",Acknowledged Perturbation
393014,/content/drive/MyDrive/VLM_Project_Data/val2017/000000393014.jpg,a sandwich in a store,Diffusion Noise,BLIP-2,A sandwich shop,Other/Irrelevant Description
393014,/content/drive/MyDrive/VLM_Project_Data/val2017/000000393014.jpg,a sandwich in a store,Diffusion Noise,LLaVA,"The image features a dining table with a variety of food items on it. There are two sandwiches, one located towards the left side of the table and the other closer to the right side. A hot dog is also present on the table",Other/Irrelevant Description
162366,/content/drive/MyDrive/VLM_Project_Data/val2017/000000162366.jpg,a parking meter with a red line through it,Diffusion Noise,BLIP-2,A brick wall,Other/Irrelevant Description
162366,/content/drive/MyDrive/VLM_Project_Data/val2017/000000162366.jpg,a parking meter with a red line through it,Diffusion Noise,LLaVA,"The image features a brick wall with a parking meter attached to it. The parking meter is located on the right side of the wall. The scene appears to be a black and white photo, giving it a vintage feel. The par",Other/Irrelevant Description
284106,/content/drive/MyDrive/VLM_Project_Data/val2017/000000284106.jpg,a meal,Diffusion Noise,BLIP-2,A plate of food with chopsticks on the table,Other/Irrelevant Description
284106,/content/drive/MyDrive/VLM_Project_Data/val2017/000000284106.jpg,a meal,Diffusion Noise,LLaVA,"The image features a dining table with a white tray containing a variety of foods. The tray is filled with different dishes, including a bowl of rice and a bowl of soup. There are also two other bowls placed",Other/Irrelevant Description
546556,/content/drive/MyDrive/VLM_Project_Data/val2017/000000546556.jpg,a field with sheep in it,Diffusion Noise,BLIP-2,A field of sheep,Ignored Perturbation
546556,/content/drive/MyDrive/VLM_Project_Data/val2017/000000546556.jpg,a field with sheep in it,Diffusion Noise,LLaVA,"The image features a lush green field with a few trees scattered throughout the area. The trees are of varying sizes, with some appearing larger and others smaller. The field is filled with a variety of objects, including a couple of sheep grazing in",Other/Irrelevant Description
295809,/content/drive/MyDrive/VLM_Project_Data/val2017/000000295809.jpg,a street with a bike lane and a red line,Diffusion Noise,BLIP-2,a bicycle on a street,Other/Irrelevant Description
295809,/content/drive/MyDrive/VLM_Project_Data/val2017/000000295809.jpg,a street with a bike lane and a red line,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a bicycle lane on a city street. The bicycle lane is marked by a white line, and it is located next to a building. The scene also features a car",Acknowledged Perturbation
451150,/content/drive/MyDrive/VLM_Project_Data/val2017/000000451150.jpg,a box of donuts,Diffusion Noise,BLIP-2,A box of donuts,Ignored Perturbation
451150,/content/drive/MyDrive/VLM_Project_Data/val2017/000000451150.jpg,a box of donuts,Diffusion Noise,LLaVA,"The image features a close-up of various donuts, showcasing their different shapes and sizes. There are a total of 12 donuts in the picture, with some placed in the foreground and others in the background. The don",Other/Irrelevant Description
192904,/content/drive/MyDrive/VLM_Project_Data/val2017/000000192904.jpg,"a tray with coffee, doughnuts and a cup of coffee",Diffusion Noise,BLIP-2,A photograph of a box of donuts,Other/Irrelevant Description
192904,/content/drive/MyDrive/VLM_Project_Data/val2017/000000192904.jpg,"a tray with coffee, doughnuts and a cup of coffee",Diffusion Noise,LLaVA,"The image is a close-up of a dining table with various food items and utensils. There are multiple bowls on the table, with one placed near the center and another towards the right side. A knife is also visible on",Other/Irrelevant Description
531135,/content/drive/MyDrive/VLM_Project_Data/val2017/000000531135.jpg,a baseball game,Diffusion Noise,BLIP-2,A baseball game,Ignored Perturbation
531135,/content/drive/MyDrive/VLM_Project_Data/val2017/000000531135.jpg,a baseball game,Diffusion Noise,LLaVA,"The image is a blurry photo of a baseball field with several players on the field. There are at least 11 people visible in the scene, some of them closer to the foreground while others are further away. The players are scattered",Acknowledged Perturbation
453341,/content/drive/MyDrive/VLM_Project_Data/val2017/000000453341.jpg,"a living room with a couch, a tv, and a mirror",Diffusion Noise,BLIP-2,"This is a room with a fireplace, a couch, a desk, and a wall with a picture frame",Other/Irrelevant Description
453341,/content/drive/MyDrive/VLM_Project_Data/val2017/000000453341.jpg,"a living room with a couch, a tv, and a mirror",Diffusion Noise,LLaVA,"The image is a blurry, pixelated photo of a room with a large number of pictures on the walls. The room appears to be a living room or a gallery, as it is filled with various artworks. There are at least",Acknowledged Perturbation
276285,/content/drive/MyDrive/VLM_Project_Data/val2017/000000276285.jpg,a table with food on it,Diffusion Noise,BLIP-2,A table with food on it,Ignored Perturbation
276285,/content/drive/MyDrive/VLM_Project_Data/val2017/000000276285.jpg,a table with food on it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a dining table filled with various food items. There are multiple pizzas placed on the table, with some of them being closer to the front and others further back. 

In",Acknowledged Perturbation
109313,/content/drive/MyDrive/VLM_Project_Data/val2017/000000109313.jpg,a man playing a video game,Diffusion Noise,BLIP-2,"A man is standing in a room with a bed, a table, and a chair",Other/Irrelevant Description
109313,/content/drive/MyDrive/VLM_Project_Data/val2017/000000109313.jpg,a man playing a video game,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man standing in a room. He is wearing a green shirt and appears to be in a playful mood. The room is filled with various items, including a chair, a",Acknowledged Perturbation
496854,/content/drive/MyDrive/VLM_Project_Data/val2017/000000496854.jpg,a man and woman walking down the street,Diffusion Noise,BLIP-2,"This image is a composite of two images, one of a man and one of a woman, both of which are taken from different angles. The man is holding an umbrella, and the woman is holding a bouquet of flowers. The man is wearing",Other/Irrelevant Description
496854,/content/drive/MyDrive/VLM_Project_Data/val2017/000000496854.jpg,a man and woman walking down the street,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a group of people walking down a street. There are at least five people visible in the scene, with some of them carrying handbags. The people are spread out across the street, with",Acknowledged Perturbation
50145,/content/drive/MyDrive/VLM_Project_Data/val2017/000000050145.jpg,a man on a bike with a red box around him,Diffusion Noise,BLIP-2,A man is standing on a street corner with a bicycle in front of him,Other/Irrelevant Description
50145,/content/drive/MyDrive/VLM_Project_Data/val2017/000000050145.jpg,a man on a bike with a red box around him,Diffusion Noise,LLaVA,"The image is a black and white photo of a man sitting on a chair. The man appears to be wearing a tie, and he is positioned in the center of the photo. The chair he is sitting on is located towards the left side",Other/Irrelevant Description
340894,/content/drive/MyDrive/VLM_Project_Data/val2017/000000340894.jpg,a girl on a computer screen,Diffusion Noise,BLIP-2,A computer screen with a picture of a woman on it,Other/Irrelevant Description
340894,/content/drive/MyDrive/VLM_Project_Data/val2017/000000340894.jpg,a girl on a computer screen,Diffusion Noise,LLaVA,"The image features a computer desk with two computer monitors placed side by side. The monitors are turned on, and they are displaying different content. One of the monitors is positioned closer to the left side of the desk, while",Other/Irrelevant Description
91619,/content/drive/MyDrive/VLM_Project_Data/val2017/000000091619.jpg,a stop sign on a pole,Diffusion Noise,BLIP-2,A stop sign on a street corner,Other/Irrelevant Description
91619,/content/drive/MyDrive/VLM_Project_Data/val2017/000000091619.jpg,a stop sign on a pole,Diffusion Noise,LLaVA,"The image features a stop sign on a pole, with a street light positioned nearby. The stop sign is prominently displayed, and the pole is located in the middle of the scene. The street light is situated on the right side of the",Other/Irrelevant Description
558213,/content/drive/MyDrive/VLM_Project_Data/val2017/000000558213.jpg,a person on a skateboard,Diffusion Noise,BLIP-2,a man is standing on a skateboard,Other/Irrelevant Description
558213,/content/drive/MyDrive/VLM_Project_Data/val2017/000000558213.jpg,a person on a skateboard,Diffusion Noise,LLaVA,"The image features a man standing on a skateboard in a skate park. He is positioned in the center of the scene, with the skateboard beneath his feet. The park appears to be a popular spot for skateboarders",Other/Irrelevant Description
338905,/content/drive/MyDrive/VLM_Project_Data/val2017/000000338905.jpg,people eating at a table,Diffusion Noise,BLIP-2,The image is a photograph of a restaurant table with people sitting at it,Other/Irrelevant Description
338905,/content/drive/MyDrive/VLM_Project_Data/val2017/000000338905.jpg,people eating at a table,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a dining area. The dining table is filled with various items, including multiple cups, bowls, and a fork. There are also several chairs placed around the table, creating",Acknowledged Perturbation
361919,/content/drive/MyDrive/VLM_Project_Data/val2017/000000361919.jpg,people skiing on a snowy mountain,Diffusion Noise,BLIP-2,The image is of a snowboarder on a slope,Other/Irrelevant Description
361919,/content/drive/MyDrive/VLM_Project_Data/val2017/000000361919.jpg,people skiing on a snowy mountain,Diffusion Noise,LLaVA,"The image features a group of people standing on a snowy mountain. There are at least five people in the scene, with some of them closer to the foreground and others further back. The people are wearing backpacks, which are visible",Other/Irrelevant Description
292330,/content/drive/MyDrive/VLM_Project_Data/val2017/000000292330.jpg,a dog sniffing a baseball,Diffusion Noise,BLIP-2,A dog sniffing a baseball,Ignored Perturbation
292330,/content/drive/MyDrive/VLM_Project_Data/val2017/000000292330.jpg,a dog sniffing a baseball,Diffusion Noise,LLaVA,"The image features a dog lying on the ground, possibly on a beach or a dirt surface. The dog appears to be enjoying the outdoors, possibly taking a break from playing. The scene is captured in a colorful, pixelated",Acknowledged Perturbation
66817,/content/drive/MyDrive/VLM_Project_Data/val2017/000000066817.jpg,a plate of food with a glass of milk,Diffusion Noise,BLIP-2,A plate of food with a fork and spoon on it,Other/Irrelevant Description
66817,/content/drive/MyDrive/VLM_Project_Data/val2017/000000066817.jpg,a plate of food with a glass of milk,Diffusion Noise,LLaVA,"The image features a dining table with a plate of food, including a sausage, placed on it. The plate is accompanied by a fork and a knife, which are also visible on the table. 

In addition to the main",Other/Irrelevant Description
435206,/content/drive/MyDrive/VLM_Project_Data/val2017/000000435206.jpg,people walking on a field with red circles,Diffusion Noise,BLIP-2,A man is standing on a beach,Other/Irrelevant Description
435206,/content/drive/MyDrive/VLM_Project_Data/val2017/000000435206.jpg,people walking on a field with red circles,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a beach scene. The beach is filled with buildings, and there are several boats scattered throughout the scene. The boats are of various sizes and are positioned in different areas of the beach.",Acknowledged Perturbation
259625,/content/drive/MyDrive/VLM_Project_Data/val2017/000000259625.jpg,an elephant in a zoo enclosure,Diffusion Noise,BLIP-2,A giraffe and elephant are walking in a zoo,Other/Irrelevant Description
259625,/content/drive/MyDrive/VLM_Project_Data/val2017/000000259625.jpg,an elephant in a zoo enclosure,Diffusion Noise,LLaVA,"The image features a large elephant walking down a street. The elephant is positioned in the center of the scene, and it appears to be the main focus of the image. 

There are several people in the scene,",Other/Irrelevant Description
286458,/content/drive/MyDrive/VLM_Project_Data/val2017/000000286458.jpg,a suitcase with a picture of the contents,Diffusion Noise,BLIP-2,This image is a photograph of a person sitting on a chair with a laptop computer on the floor next to them,Other/Irrelevant Description
286458,/content/drive/MyDrive/VLM_Project_Data/val2017/000000286458.jpg,a suitcase with a picture of the contents,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a person sitting in a chair. The person appears to be in a room with a TV, and there is a book nearby. The room also has a couch and a dining table,",Acknowledged Perturbation
105335,/content/drive/MyDrive/VLM_Project_Data/val2017/000000105335.jpg,a bowl of food with a grid of squares,Diffusion Noise,BLIP-2,A plate of food,Other/Irrelevant Description
105335,/content/drive/MyDrive/VLM_Project_Data/val2017/000000105335.jpg,a bowl of food with a grid of squares,Diffusion Noise,LLaVA,"The image is a close-up of a plate filled with food, likely a meal. The plate is placed on a dining table, and the food appears to be a mix of different dishes. The food is arranged in a visually",Other/Irrelevant Description
205514,/content/drive/MyDrive/VLM_Project_Data/val2017/000000205514.jpg,a living room with a lot of red boxes around it,Diffusion Noise,BLIP-2,"The image is a living room with a sofa, a coffee table, a television, and a dining table",Other/Irrelevant Description
