sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
572678,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000572678.jpg,a room with a table and chairs,a room with a rock and chairs,table,rock,BLIP-2,"No, it's a room with a table and chairs","No, it's a room with a table and chairs",Correct Rejection
572678,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000572678.jpg,a room with a table and chairs,a room with a rock and chairs,table,rock,LLaVA,"Yes, the image shows a room with a rock and chairs.","Yes, the image shows a room with a rock and chairs.",Agreement with Falsehood
577735,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000577735.jpg,a vase of flowers,a cup of flowers,vase,cup,BLIP-2,Yes,Yes,Confusion/Irrelevance
577735,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000577735.jpg,a vase of flowers,a cup of flowers,vase,cup,LLaVA,"Yes, this is a cup of flowers, which is a decorative and creative way to display and organize the flowers.","Yes, this is a cup of flowers, which is a decorative and creative way to display and organize the flowers.",Agreement with Falsehood
200421,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000200421.jpg,a boy holding a tennis racket,a boy holding a tennis sports ball,racket,sports ball,BLIP-2,Yes,Yes,Confusion/Irrelevance
200421,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000200421.jpg,a boy holding a tennis racket,a boy holding a tennis sports ball,racket,sports ball,LLaVA,"No, this is not a boy holding a tennis sports ball. The image shows a young boy wearing a birthday hat and holding a tennis racket.","No, this is not a boy holding a tennis sports ball. The image shows a young boy wearing a birthday hat and holding a tennis racket.",Correct Rejection
18380,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000018380.jpg,a family sitting around a table with food,a family lying around a table with food,sitting,lying,BLIP-2,Yes,Yes,Confusion/Irrelevance
18380,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000018380.jpg,a family sitting around a table with food,a family lying around a table with food,sitting,lying,LLaVA,"Yes, this is a family sitting around a table with food, likely enjoying a meal together.","Yes, this is a family sitting around a table with food, likely enjoying a meal together.",Implicit Rejection
167159,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000167159.jpg,a doll laying on a bed,a doll laying under a bed,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
167159,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000167159.jpg,a doll laying on a bed,a doll laying under a bed,on,under,LLaVA,"Yes, the image shows a doll laying under a bed.","Yes, the image shows a doll laying under a bed.",Agreement with Falsehood
140076,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000140076.jpg,a dining room table and chairs,a dining room rock and chairs,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
140076,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000140076.jpg,a dining room table and chairs,a dining room rock and chairs,table,rock,LLaVA,"Yes, this is a dining room with chairs and a table.","Yes, this is a dining room with chairs and a table.",Implicit Rejection
319534,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000319534.jpg,a man standing on a bus,a man standing under a bus,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
319534,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000319534.jpg,a man standing on a bus,a man standing under a bus,on,under,LLaVA,"Yes, this is a man standing under a bus, with his arms up.","Yes, this is a man standing under a bus, with his arms up.",Agreement with Falsehood
393569,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000393569.jpg,a bathroom with a woman sitting on a bed,a bathroom with a man sitting on a bed,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
393569,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000393569.jpg,a bathroom with a woman sitting on a bed,a bathroom with a man sitting on a bed,woman,man,LLaVA,"No, this is not a bathroom with a man sitting on a bed. The image shows a bathroom with a toilet and a woman sitting on a bed. The woman is using a laptop while sitting on the bed.","No, this is not a bathroom with a man sitting on a bed. The image shows a bathroom with a toilet and a woman sitting on a bed. The woman is using a laptop while sitting on the bed.",Correct Rejection
16249,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000016249.jpg,a man sitting on a bench,a man lying on a bench,sitting,lying,BLIP-2,"No, it's a man sitting on a bench","No, it's a man sitting on a bench",Correct Rejection
16249,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000016249.jpg,a man sitting on a bench,a man lying on a bench,sitting,lying,LLaVA,"No, this is not a man lying on a bench. The image shows a man sitting on a bench, and there are other people sitting on benches in the area.","No, this is not a man lying on a bench. The image shows a man sitting on a bench, and there are other people sitting on benches in the area.",Correct Rejection
501368,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000501368.jpg,a woman with her hair in a towel,a man with her hair in a towel,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
501368,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000501368.jpg,a woman with her hair in a towel,a man with her hair in a towel,woman,man,LLaVA,"No, this is not a man. It is a woman with her hair in a towel.","No, this is not a man. It is a woman with her hair in a towel.",Correct Rejection
344888,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000344888.jpg,two horses standing in a field,two horses sitting in a field,standing,sitting,BLIP-2,Yes,Yes,Confusion/Irrelevance
344888,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000344888.jpg,two horses standing in a field,two horses sitting in a field,standing,sitting,LLaVA,"No, this is not two horses sitting in a field. Instead, it is a photo of two horses standing next to a fence, with a red tractor in the background. The horses are standing in a field, and the photo has been","No, this is not two horses sitting in a field. Instead, it is a photo of two horses standing next to a fence, with a red tractor in the background. The horses are standing in a field, and the photo has been",Correct Rejection
370478,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000370478.jpg,a room with a laptop and a suitcase,a room with a laptop and a duffel bag,suitcase,duffel bag,BLIP-2,Yes,Yes,Confusion/Irrelevance
370478,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000370478.jpg,a room with a laptop and a suitcase,a room with a laptop and a duffel bag,suitcase,duffel bag,LLaVA,"Yes, this is a room with a laptop and a duffel bag. The laptop is placed on a desk, and the duffel bag is located next to it.","Yes, this is a room with a laptop and a duffel bag. The laptop is placed on a desk, and the duffel bag is located next to it.",Agreement with Falsehood
78032,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000078032.jpg,a park with a bench and a fence,a park with a stool and a fence,bench,stool,BLIP-2,Yes,Yes,Confusion/Irrelevance
78032,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000078032.jpg,a park with a bench and a fence,a park with a stool and a fence,bench,stool,LLaVA,"Yes, this is a park with a stool and a fence. The stool is placed on the ground, and there is a fence nearby. The park appears to be a relaxing spot for people to sit and enjoy the surround","Yes, this is a park with a stool and a fence. The stool is placed on the ground, and there is a fence nearby. The park appears to be a relaxing spot for people to sit and enjoy the surround",Agreement with Falsehood
356531,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000356531.jpg,a woman sitting at a table with a plate of food,a man sitting at a table with a plate of food,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
356531,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000356531.jpg,a woman sitting at a table with a plate of food,a man sitting at a table with a plate of food,woman,man,LLaVA,"No, this is a woman sitting at a table with a plate of food.","No, this is a woman sitting at a table with a plate of food.",Correct Rejection
353051,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000353051.jpg,a woman with a green wig and red boots,a man with a green wig and red boots,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
353051,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000353051.jpg,a woman with a green wig and red boots,a man with a green wig and red boots,woman,man,LLaVA,"No, this is not a man with a green wig and red boots. It is a woman with a green wig and red boots.","No, this is not a man with a green wig and red boots. It is a woman with a green wig and red boots.",Correct Rejection
80273,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000080273.jpg,a person on a snowboard,a animal on a snowboard,person,animal,BLIP-2,Yes,Yes,Confusion/Irrelevance
80273,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000080273.jpg,a person on a snowboard,a animal on a snowboard,person,animal,LLaVA,"No, this is a person on a snowboard.","No, this is a person on a snowboard.",Correct Rejection
185802,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000185802.jpg,a banana sitting on a beach chair,a banana sitting on a beach paper,chair,paper,BLIP-2,Yes,Yes,Confusion/Irrelevance
185802,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000185802.jpg,a banana sitting on a beach chair,a banana sitting on a beach paper,chair,paper,LLaVA,"Yes, the image shows a banana sitting on a paper that is designed to look like a beach. The banana is placed on a chair, and the scene is set up to resemble a beach environment.","Yes, the image shows a banana sitting on a paper that is designed to look like a beach. The banana is placed on a chair, and the scene is set up to resemble a beach environment.",Agreement with Falsehood
407614,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000407614.jpg,a kitchen with red arrows pointing to various items,a kitchen with blue arrows pointing to various items,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
407614,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000407614.jpg,a kitchen with red arrows pointing to various items,a kitchen with blue arrows pointing to various items,red,blue,LLaVA,"Yes, this is a kitchen with blue arrows pointing to various items, such as a refrigerator, a sink, a dishwasher, and a potted plant. The arrows are used to indicate the locations of these","Yes, this is a kitchen with blue arrows pointing to various items, such as a refrigerator, a sink, a dishwasher, and a potted plant. The arrows are used to indicate the locations of these",Agreement with Falsehood
410456,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000410456.jpg,people on a beach with a bunch of red boxes around them,people under a beach with a bunch of red boxes around them,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
410456,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000410456.jpg,people on a beach with a bunch of red boxes around them,people under a beach with a bunch of red boxes around them,on,under,LLaVA,"Yes, the image shows a group of people standing on a beach, and there are red boxes surrounding them. The people are wearing wetsuits, and the scene appears to be a mix of a beach and a video game.","Yes, the image shows a group of people standing on a beach, and there are red boxes surrounding them. The people are wearing wetsuits, and the scene appears to be a mix of a beach and a video game.",Implicit Rejection
457262,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000457262.jpg,a banana with a coin next to it,a plantain with a coin next to it,banana,plantain,BLIP-2,Yes,Yes,Confusion/Irrelevance
457262,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000457262.jpg,a banana with a coin next to it,a plantain with a coin next to it,banana,plantain,LLaVA,"Yes, the image shows a plantain with a coin next to it. The coin is a 50 cent piece.","Yes, the image shows a plantain with a coin next to it. The coin is a 50 cent piece.",Agreement with Falsehood
238410,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000238410.jpg,people sitting around a table with red lines,people lying around a table with red lines,sitting,lying,BLIP-2,yes,yes,Confusion/Irrelevance
238410,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000238410.jpg,people sitting around a table with red lines,people lying around a table with red lines,sitting,lying,LLaVA,"Yes, the image shows people sitting around a table with red lines, which are likely part of a graphic or visual representation. The people are engaged in conversation or enjoying a meal together.","Yes, the image shows people sitting around a table with red lines, which are likely part of a graphic or visual representation. The people are engaged in conversation or enjoying a meal together.",Implicit Rejection
78420,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000078420.jpg,a cat laying on a couch next to a laptop,a cat laying under a couch next to a laptop,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
78420,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000078420.jpg,a cat laying on a couch next to a laptop,a cat laying under a couch next to a laptop,on,under,LLaVA,"No, this is not a cat laying under a couch next to a laptop. Instead, it is a cat laying on a laptop keyboard.","No, this is not a cat laying under a couch next to a laptop. Instead, it is a cat laying on a laptop keyboard.",Correct Rejection
432468,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000432468.jpg,a cat laying on top of a suitcase,a cat laying under top of a suitcase,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
432468,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000432468.jpg,a cat laying on top of a suitcase,a cat laying under top of a suitcase,on,under,LLaVA,"Yes, the image shows a cat laying under the top of a suitcase.","Yes, the image shows a cat laying under the top of a suitcase.",Agreement with Falsehood
109976,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000109976.jpg,a kitchen with a microwave oven and a stove,a kitchen with a microwave stove and a stove,oven,stove,BLIP-2,Yes,Yes,Confusion/Irrelevance
109976,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000109976.jpg,a kitchen with a microwave oven and a stove,a kitchen with a microwave stove and a stove,oven,stove,LLaVA,"Yes, this is a kitchen with a microwave stove and a stove. The kitchen also features a counter and a white cabinet.","Yes, this is a kitchen with a microwave stove and a stove. The kitchen also features a counter and a white cabinet.",Agreement with Falsehood
235064,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000235064.jpg,a bear,a deer,bear,deer,BLIP-2,"No, it's a bear","No, it's a bear",Correct Rejection
235064,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000235064.jpg,a bear,a deer,bear,deer,LLaVA,"No, this is not a deer. It is a brown bear.","No, this is not a deer. It is a brown bear.",Correct Rejection
399296,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000399296.jpg,a grill with a red box around it,a grill with a blue box around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
399296,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000399296.jpg,a grill with a red box around it,a grill with a blue box around it,red,blue,LLaVA,"Yes, the image shows a grill with a blue box around it.","Yes, the image shows a grill with a blue box around it.",Agreement with Falsehood
512657,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000512657.jpg,a woman playing a video game,a man playing a video game,woman,man,BLIP-2,"No, it's a woman","No, it's a woman",Correct Rejection
512657,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000512657.jpg,a woman playing a video game,a man playing a video game,woman,man,LLaVA,"No, this is a woman playing a video game.","No, this is a woman playing a video game.",Correct Rejection
393014,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000393014.jpg,a sandwich in a store,a wrap in a store,sandwich,wrap,BLIP-2,Yes,Yes,Confusion/Irrelevance
393014,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000393014.jpg,a sandwich in a store,a wrap in a store,sandwich,wrap,LLaVA,"Yes, this is a wrap in a store, and it is displayed on a counter.","Yes, this is a wrap in a store, and it is displayed on a counter.",Agreement with Falsehood
162366,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000162366.jpg,a parking meter with a red line through it,a parking meter with a blue line through it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
162366,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000162366.jpg,a parking meter with a red line through it,a parking meter with a blue line through it,red,blue,LLaVA,"Yes, the image shows a parking meter with a blue line through it, indicating that it is not in use.","Yes, the image shows a parking meter with a blue line through it, indicating that it is not in use.",Correct Rejection
546556,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000546556.jpg,a field with sheep in it,a field with goat in it,sheep,goat,BLIP-2,"No, this is a field with sheep in it","No, this is a field with sheep in it",Correct Rejection
546556,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000546556.jpg,a field with sheep in it,a field with goat in it,sheep,goat,LLaVA,"Yes, this is a field with goats in it.","Yes, this is a field with goats in it.",Confusion/Irrelevance
295809,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000295809.jpg,a street with a bike lane and a red line,a street with a bike lane and a blue line,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
295809,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000295809.jpg,a street with a bike lane and a red line,a street with a bike lane and a blue line,red,blue,LLaVA,"Yes, the image shows a street with a bike lane and a blue line. The bike lane is marked by a white line, and the blue line is painted on the street.","Yes, the image shows a street with a bike lane and a blue line. The bike lane is marked by a white line, and the blue line is painted on the street.",Agreement with Falsehood
192904,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000192904.jpg,"a tray with coffee, doughnuts and a cup of coffee","a tray with coffee, doughnuts and a vase of coffee",cup,vase,BLIP-2,Yes,Yes,Confusion/Irrelevance
192904,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000192904.jpg,"a tray with coffee, doughnuts and a cup of coffee","a tray with coffee, doughnuts and a vase of coffee",cup,vase,LLaVA,"Yes, the image shows a tray with coffee, doughnuts, and a vase of coffee. The tray is placed on a bed, and there are also two cups of coffee on the tray.","Yes, the image shows a tray with coffee, doughnuts, and a vase of coffee. The tray is placed on a bed, and there are also two cups of coffee on the tray.",Agreement with Falsehood
453341,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000453341.jpg,"a living room with a couch, a tv, and a mirror","a living room with a loveseat, a tv, and a mirror",couch,loveseat,BLIP-2,Yes,Yes,Confusion/Irrelevance
453341,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000453341.jpg,"a living room with a couch, a tv, and a mirror","a living room with a loveseat, a tv, and a mirror",couch,loveseat,LLaVA,"Yes, this is a living room with a loveseat, a TV, and a mirror. The room also features a large mirror on the wall, which adds to the overall aesthetic of the space.","Yes, this is a living room with a loveseat, a TV, and a mirror. The room also features a large mirror on the wall, which adds to the overall aesthetic of the space.",Agreement with Falsehood
276285,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000276285.jpg,a table with food on it,a rock with food on it,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
276285,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000276285.jpg,a table with food on it,a rock with food on it,table,rock,LLaVA,"No, this is not a rock with food on it. Instead, it is a dining table with plates of food, including pizza and salad. The table is set up with various plates and utensils, such as for","No, this is not a rock with food on it. Instead, it is a dining table with plates of food, including pizza and salad. The table is set up with various plates and utensils, such as for",Correct Rejection
109313,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000109313.jpg,a man playing a video game,a woman playing a video game,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
109313,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000109313.jpg,a man playing a video game,a woman playing a video game,man,woman,LLaVA,"No, this is a man playing a video game.","No, this is a man playing a video game.",Correct Rejection
496854,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000496854.jpg,a man and woman walking down the street,a man and woman running down the street,walking,running,BLIP-2,Yes,Yes,Confusion/Irrelevance
496854,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000496854.jpg,a man and woman walking down the street,a man and woman running down the street,walking,running,LLaVA,"No, this is not a man and woman running down the street. Instead, it is a man and woman walking down the street, with the man wearing a tuxedo and the woman wearing a wedding dress.","No, this is not a man and woman running down the street. Instead, it is a man and woman walking down the street, with the man wearing a tuxedo and the woman wearing a wedding dress.",Correct Rejection
50145,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000050145.jpg,a man on a bike with a red box around him,a woman on a bike with a red box around him,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
50145,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000050145.jpg,a man on a bike with a red box around him,a woman on a bike with a red box around him,man,woman,LLaVA,"No, this is not a woman on a bike with a red box around her. The image features a man standing next to a bicycle.","No, this is not a woman on a bike with a red box around her. The image features a man standing next to a bicycle.",Correct Rejection
340894,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000340894.jpg,a girl on a computer screen,a girl under a computer screen,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
340894,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000340894.jpg,a girl on a computer screen,a girl under a computer screen,on,under,LLaVA,"Yes, the image shows a girl under a computer screen.","Yes, the image shows a girl under a computer screen.",Agreement with Falsehood
91619,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000091619.jpg,a stop sign on a pole,a stop sign under a pole,on,under,BLIP-2,No,No,Confusion/Irrelevance
91619,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000091619.jpg,a stop sign on a pole,a stop sign under a pole,on,under,LLaVA,"Yes, this is a stop sign under a pole. The stop sign is red and white, and it is placed on a sidewalk.","Yes, this is a stop sign under a pole. The stop sign is red and white, and it is placed on a sidewalk.",Agreement with Falsehood
558213,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000558213.jpg,a person on a skateboard,a person on a snowboard,skateboard,snowboard,BLIP-2,Yes,Yes,Confusion/Irrelevance
558213,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000558213.jpg,a person on a skateboard,a person on a snowboard,skateboard,snowboard,LLaVA,"No, this is not a person on a snowboard. It is a person on a skateboard.","No, this is not a person on a snowboard. It is a person on a skateboard.",Correct Rejection
338905,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000338905.jpg,people eating at a table,people eating at a rock,table,rock,BLIP-2,"Yes, it is a rock","Yes, it is a rock",Agreement with Falsehood
338905,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000338905.jpg,people eating at a table,people eating at a rock,table,rock,LLaVA,"No, this is not people eating at a rock. The image shows a group of people sitting at a dining table, enjoying their meal. The table is set with plates, cups, and utensils, indicating a","No, this is not people eating at a rock. The image shows a group of people sitting at a dining table, enjoying their meal. The table is set with plates, cups, and utensils, indicating a",Correct Rejection
361919,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000361919.jpg,people skiing on a snowy mountain,people skiing under a snowy mountain,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
361919,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000361919.jpg,people skiing on a snowy mountain,people skiing under a snowy mountain,on,under,LLaVA,"Yes, this is a group of people skiing under a snowy mountain. They are enjoying their time on the slopes, surrounded by the beautiful winter landscape.","Yes, this is a group of people skiing under a snowy mountain. They are enjoying their time on the slopes, surrounded by the beautiful winter landscape.",Agreement with Falsehood
292330,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000292330.jpg,a dog sniffing a baseball,a cat sniffing a baseball,dog,cat,BLIP-2,"No, it's a dog sniffing a baseball","No, it's a dog sniffing a baseball",Correct Rejection
292330,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000292330.jpg,a dog sniffing a baseball,a cat sniffing a baseball,dog,cat,LLaVA,"No, this is not a cat sniffing a baseball. It is a dog sniffing a baseball. The image shows a brown dog with an orange collar, sniffing a baseball on a field.","No, this is not a cat sniffing a baseball. It is a dog sniffing a baseball. The image shows a brown dog with an orange collar, sniffing a baseball on a field.",Correct Rejection
66817,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000066817.jpg,a plate of food with a glass of milk,a plate of food with a ceramic of milk,glass,ceramic,BLIP-2,Yes,Yes,Confusion/Irrelevance
66817,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000066817.jpg,a plate of food with a glass of milk,a plate of food with a ceramic of milk,glass,ceramic,LLaVA,"Yes, the image shows a plate of food with a ceramic of milk on the side. The plate contains a variety of food items, including rice, meat, and vegetables. The milk is placed next to the plate, providing a complement","Yes, the image shows a plate of food with a ceramic of milk on the side. The plate contains a variety of food items, including rice, meat, and vegetables. The milk is placed next to the plate, providing a complement",Agreement with Falsehood
435206,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000435206.jpg,people walking on a field with red circles,people walking under a field with red circles,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
435206,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000435206.jpg,people walking on a field with red circles,people walking under a field with red circles,on,under,LLaVA,"Yes, the image shows people walking under a field with red circles. The red circles are likely to be a part of an art installation or a creative project. The people in the image are walking along a path, possibly enjoying the unique experience","Yes, the image shows people walking under a field with red circles. The red circles are likely to be a part of an art installation or a creative project. The people in the image are walking along a path, possibly enjoying the unique experience",Agreement with Falsehood
259625,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000259625.jpg,an elephant in a zoo enclosure,an rhino in a zoo enclosure,elephant,rhino,BLIP-2,"No, this is an elephant in a zoo enclosure","No, this is an elephant in a zoo enclosure",Correct Rejection
259625,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000259625.jpg,an elephant in a zoo enclosure,an rhino in a zoo enclosure,elephant,rhino,LLaVA,"Yes, the image shows an elephant in a zoo enclosure.","Yes, the image shows an elephant in a zoo enclosure.",Implicit Rejection
286458,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000286458.jpg,a suitcase with a picture of the contents,a duffel bag with a picture of the contents,suitcase,duffel bag,BLIP-2,Yes,Yes,Confusion/Irrelevance
286458,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000286458.jpg,a suitcase with a picture of the contents,a duffel bag with a picture of the contents,suitcase,duffel bag,LLaVA,"Yes, the image is a duffel bag with a picture of the contents, which includes a suitcase and various items.","Yes, the image is a duffel bag with a picture of the contents, which includes a suitcase and various items.",Agreement with Falsehood
105335,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000105335.jpg,a bowl of food with a grid of squares,a plate of food with a grid of squares,bowl,plate,BLIP-2,Yes,Yes,Confusion/Irrelevance
105335,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000105335.jpg,a bowl of food with a grid of squares,a plate of food with a grid of squares,bowl,plate,LLaVA,"Yes, the image shows a plate of food with a grid of squares, which is a visual representation of the food's arrangement on the plate.","Yes, the image shows a plate of food with a grid of squares, which is a visual representation of the food's arrangement on the plate.",Agreement with Falsehood
205514,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000205514.jpg,a living room with a lot of red boxes around it,a living room with a lot of blue boxes around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
205514,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000205514.jpg,a living room with a lot of red boxes around it,a living room with a lot of blue boxes around it,red,blue,LLaVA,"Yes, the image shows a living room with a lot of blue boxes around it. These boxes are likely used for storage or organization purposes. The living room is furnished with various pieces of furniture, such as couches, chairs,","Yes, the image shows a living room with a lot of blue boxes around it. These boxes are likely used for storage or organization purposes. The living room is furnished with various pieces of furniture, such as couches, chairs,",Agreement with Falsehood
350002,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000350002.jpg,a woman with makeup on her face,a man with makeup on her face,woman,man,BLIP-2,"No, it's a woman with makeup on her face","No, it's a woman with makeup on her face",Correct Rejection
350002,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000350002.jpg,a woman with makeup on her face,a man with makeup on her face,woman,man,LLaVA,"No, this is not a man with makeup on her face. It is a woman with makeup on her face.","No, this is not a man with makeup on her face. It is a woman with makeup on her face.",Correct Rejection
78959,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000078959.jpg,a banana plant with red lines drawn around it,a banana plant with blue lines drawn around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
78959,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000078959.jpg,a banana plant with red lines drawn around it,a banana plant with blue lines drawn around it,red,blue,LLaVA,"Yes, the image shows a banana plant with blue lines drawn around it, indicating its health and growth.","Yes, the image shows a banana plant with blue lines drawn around it, indicating its health and growth.",Agreement with Falsehood
